category,storename,type,address,lot_address,postal_code,rating,latitude,longitude,images,hours,menu
강남역 음식집,성씨네삼장집 강남역점,돼지고기구이,서울 강남구 테헤란로1길 28-4 지상1층 101호,역삼동 817-14,06129,4.47,37.49988,127.03856,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240428_269%2F17142828617514xqBW_JPEG%2FIMG_4409.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240420_169%2F1713595033209ahjHY_JPEG%2FIMG_4320.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240420_122%2F1713595033100cn08g_JPEG%2FIMG_4319.jpeg""]","{""일"": [""11:30 - 22:00"", ""15:30 - 17:00 브레이크타임"", ""14:30, 21:00 라스트오더""], ""월"": [""11:30 - 22:30"", ""15:30 - 17:00 브레이크타임"", ""14:30, 21:30 라스트오더""], ""화"": [""11:30 - 22:30"", ""15:30 - 17:00 브레이크타임"", ""14:30, 21:30 라스트오더""], ""수"": [""11:30 - 22:30"", ""15:30 - 17:00 브레이크타임"", ""14:30, 21:30 라스트오더""], ""목"": [""11:30 - 22:30"", ""15:30 - 17:00 브레이크타임"", ""14:30, 21:30 라스트오더""], ""금"": [""11:30 - 22:30"", ""15:30 - 17:00 브레이크타임"", ""14:30, 21:30 라스트오더""], ""토"": [""11:30 - 22:30"", ""15:30 - 17:00 브레이크타임"", ""14:30, 21:30 라스트오더"", ""접기""]}","""급랭삼겹 150g (16,000)\n급랭목살 150g (16,000)\n꽃삼겹 (16,000)\n한우차돌박이(1++등급) 150g (39,000)"""
강남역 음식집,대진도원참치 강남역점,생선회,서울 강남구 테헤란로 113 목화밀라트 지하1층 제비101호,역삼동 822-7,06134,4.47,37.49988,127.03856,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240426_155%2F1714127276125Qh1dF_JPEG%2F1.JPG"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240426_74%2F1714127276057XNgui_JPEG%2F2.JPG"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240426_273%2F1714127276221ozCAi_JPEG%2F3.JPG""]","{""일"": [""정기휴무 (매주 일요일)""], ""월"": [""11:00 - 22:50"", ""14:30 - 16:30 브레이크타임"", ""22:20 라스트오더""], ""화"": [""11:00 - 22:50"", ""14:30 - 16:30 브레이크타임"", ""22:20 라스트오더""], ""수"": [""11:00 - 22:50"", ""14:30 - 16:30 브레이크타임"", ""22:20 라스트오더""], ""목"": [""11:00 - 22:50"", ""14:30 - 16:30 브레이크타임"", ""22:20 라스트오더""], ""금"": [""11:00 - 22:50"", ""14:30 - 16:30 브레이크타임"", ""22:20 라스트오더""], ""토"": [""11:30 - 22:50"", ""14:30 - 16:30 브레이크타임"", ""22:20 라스트오더"", ""접기""]}","""참치무한리필-혼골드(1인)(한정판매) (119,000)\n반반반초밥(황새치불,연어,참치) (19,900)\n회덮밥 (10,900)\n도원특선초밥 (16,900)"""
강남역 음식집,가가솥밥 강남점,한식,서울 강남구 역삼로5길 19 1층,역삼동 830-11,06243,4.47,37.49988,127.03856,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220217_212%2F1645057104523tPLSR_JPEG%2F2%25BF%25F9_8%25C0%25CF.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220217_21%2F1645057118667zQm89_JPEG%2F2%25BF%25F9-14%25C0%25CF.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221028_168%2F1666912490589QpOVr_JPEG%2F%25B8%25ED%25B6%25F5%25B9%25F6%25C5%25CD.jpg""]","{""일"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""20:50 라스트오더""], ""월"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""20:50 라스트오더""], ""화"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""20:50 라스트오더""], ""수"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""20:50 라스트오더""], ""목"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""20:50 라스트오더""], ""금"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""20:50 라스트오더""], ""토"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""20:50 라스트오더"", ""접기""]}","""특대양념장어솥밥 (25,000)\n활전복반계솥밥 (15,000)\n고등어땡초솥밥 (16,000)\n스테이크솥밥 (18,000)"""
강남역 음식집,동두천솥뚜껑삼겹살 강남역점,돼지고기구이,서울 강남구 테헤란로1길 20 2층,역삼동 818,06129,4.35,37.49988,127.03856,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240223_294%2F1708659915128EMcnL_JPEG%2F2024_01_09_17_46_IMG_0273.JPG"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240223_161%2F1708659915046PWrKr_JPEG%2F2024_01_09_16_34_IMG_0153.JPG"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240223_4%2F1708659915425VabgH_JPEG%2F2024_01_09_16_49_IMG_0162.JPG""]","{""대체 정보"": ""매일\n11:45 - 24:00""}","""숙성 생 통삼겹(600g) (30,000)\n숙성 생 통목살(600g) (30,000)\n통삼겹+통목살(600g) (30,000)\n항정살(450g) (36,000)"""
강남역 음식집,남도애찬 강남본점,"육류,고기요리",서울 강남구 역삼로3길 8,역삼동 830-27,06243,4.37,37.49988,127.03856,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240803_27%2F1722673996681n5pen_JPEG%2F%25B9%25E9%25B3%25E2%25B0%25A1_50.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240803_299%2F1722673996564b6k5W_JPEG%2F%25B9%25E9%25B3%25E2%25B0%25A1_04.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231116_16%2F1700096510502cy6g4_PNG%2F20231116_100140.png""]","{""일"": [""10:00 - 22:00""], ""월"": [""10:00 - 22:00""], ""화"": [""10:00 - 22:00""], ""수"": [""10:00 - 22:00""], ""목"": [""10:00 - 22:00""], ""금"": [""10:00 - 22:00""], ""토"": [""10:00 - 22:00"", ""접기""]}","""한우안창살 (74,000)\n한우살치살 (68,000)\n풍천장어(양념구이) (42,000)\n풍천장어(소금장어) (42,000)"""
강남역 음식집,주나수산,생선회,서울 서초구 서초대로77길 45 1층,서초동 1308-4,06612,4.37,37.48818,127.01751,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240830_179%2F1724980484193b1pbT_JPEG%2FPBA_0002.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240830_180%2F1724944646715r1FEP_JPEG%2FPBA_0105.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240830_89%2F1724944646623Lnz9O_JPEG%2FPGB_0040.jpg""]","{""일"": [""15:00 - 02:00""], ""월"": [""15:00 - 05:00""], ""화"": [""15:00 - 05:00""], ""수"": [""15:00 - 05:00""], ""목"": [""15:00 - 05:00""], ""금"": [""15:00 - 05:00""], ""토"": [""15:00 - 05:00"", ""접기""]}","""전어구이 (40,000)\n전복대하구이&새우탕 (58,000)\n전어회 (39,000)\n대하구이 (39,000)"""
강남역 음식집,꽃낙지 강남역삼직영점,낙지요리,서울 강남구 테헤란로4길 6 제1층 113호,역삼동 825-20,06232,4.37,37.49988,127.03856,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240219_66%2F1708336671386AOnC9_JPEG%2Fbatch_DSC08934.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240219_77%2F1708336671298qa4Lh_JPEG%2F%25B4%25D9%25BF%25EE%25B7%25CE%25B5%25E5_%25281%2529.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240219_162%2F1708336671407F1v2G_JPEG%2FDSC07846.JPG""]","{""일"": [""정기휴무 (매주 일요일)""], ""월"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""21:20 라스트오더""], ""화"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""21:20 라스트오더""], ""수"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""21:20 라스트오더""], ""목"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""21:20 라스트오더""], ""금"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""21:20 라스트오더""], ""토"": [""11:00 - 22:00"", ""21:20 라스트오더"", ""- 토요일 일요일은 브레이크 타임 없습니다"", ""접기""]}","""산낙지볶음 (23,000)\n점심특가 낙지볶음 (13,000)\n낙지볶음 (15,000)\n삼낙볶음 (17,000)"""
강남역 음식집,오봉집 강남역점,한식,서울 강남구 테헤란로6길 48 2층,역삼동 827-24,06240,4.37,37.49988,127.03856,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221209_164%2F1670558147237aeN77_JPEG%2FKakaoTalk_20221205_105141305.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221209_59%2F1670558146712msbef_JPEG%2FKakaoTalk_20221205_105141305_01.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221209_184%2F16705581474687m687_JPEG%2FKakaoTalk_20221205_105141305_02.jpg""]","{""일"": [""12:00 - 22:00"", ""21:30 라스트오더""], ""월"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""21:30 라스트오더""], ""화"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""21:30 라스트오더""], ""수"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""21:30 라스트오더""], ""목"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""21:30 라스트오더""], ""금"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""21:30 라스트오더""], ""토"": [""12:00 - 22:00"", ""21:30 라스트오더"", ""접기""]}","""오봉스페셜 (56,000)\n오봉보쌈 (33,000)\n직화낙지볶음(2인이상) (14,000)\n매생이연포보쌈 (56,000)"""
강남역 음식집,유니네 고깃간 강남역점,"육류,고기요리",서울 강남구 강남대로98길 12 1층,역삼동 817-2,06129,4.37,37.49988,127.03856,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20240314_49%2F1710393169057YcvR5_JPEG%2F7650f96c-e1c1-11ee-b282-80615f0bcc8e_03.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240702_295%2F1719890391172rFwKc_JPEG%2FGJF02084_%25B3%25D7%25B8%25F0%25B9%25F6%25C0%25FC.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240702_231%2F1719890416770zxrt4_JPEG%2FGJF02170_%25B3%25D7%25B8%25F0%25B9%25F6%25C0%25FC.jpg""]","{""일"": [""12:00 - 23:00""], ""월"": [""14:00 - 23:00""], ""화"": [""14:00 - 23:00""], ""수"": [""14:00 - 23:00""], ""목"": [""14:00 - 23:00""], ""금"": [""12:00 - 23:00""], ""토"": [""12:00 - 23:00"", ""접기""]}","""커플세트 (500g)대표 (49,000원)\n실속세트 (800g)대표 (79,000원)\n커플세트 (500g)대표 (49,000원)\n실속세트 (800g)대표 (79,000원)"""
강남역 음식집,일편등심 강남점,소고기구이,서울 강남구 테헤란로1길 20 지하1층 일편등심 강남점,역삼동 818,06129,4.86,37.49988,127.03856,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240311_130%2F1710140720698JkUsy_PNG%2Fdd.png"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231011_108%2F1697008513036Lgml0_PNG%2F20231011_161422.png"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231011_279%2F1697008512725cWXd1_PNG%2F20231011_161138.png""]","{""대체 정보"": ""매일\n11:00 - 23:00\n22:00 라스트오더""}","""1++(9) 한우 특등심 (44,000)\n1++(9) 한우 특부채살 (43,000)\nVIP Set(1일 5set 한정) (219,000)\n런치Set(평일 오후 2시까지) (89,000)"""
강남역 음식집,봉우화로,"육류,고기요리",서울 강남구 봉은사로18길 76 스타 팰리스,역삼동 619-14,06128,4.4,37.49988,127.03856,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171130_32%2F151203874495891JU1_JPEG%2F-6.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171130_3%2F15120387467446d3pk_JPEG%2Fre_1.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_218%2F1441004367585hsY3z_JPEG%2FSUBMIT_1414717972831_11609540.jpg""]","{""대체 정보"": ""매일\n11:30 - 23:00\n22:20 라스트오더""}","""우삼겹 150g (12,000원)\n생 삼겹살 150g (13,000원)\n이베리코 목살 150g (13,000원)\n갈비살 150g (16,000원)"""
강남역 음식집,강남 곱,"곱창,막창,양",서울 강남구 역삼로3길 12,역삼동 830-31,06243,4.41,37.49988,127.03856,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20240626_17%2F17193847649027LkiF_JPEG%2FkVZrWzwtw7_03.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230807_235%2F1691393629206lctiB_JPEG%2F%25B4%25D9%25BF%25EE%25B7%25CE%25B5%25E5_%25286%2529.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240909_12%2F1725862648416hgrld_PNG%2F%25B4%25D9%25BF%25EE%25B7%25CE%25B5%25E5.png""]","{""일"": [""14:00 - 23:00"", ""22:10 라스트오더""], ""월"": [""16:00 - 24:00"", ""23:10 라스트오더""], ""화"": [""16:00 - 24:00"", ""23:10 라스트오더""], ""수"": [""16:00 - 24:00"", ""23:10 라스트오더""], ""목"": [""16:00 - 24:00"", ""23:10 라스트오더""], ""금"": [""16:00 - 24:00"", ""23:10 라스트오더""], ""토"": [""16:00 - 24:00"", ""23:10 라스트오더"", ""접기""]}","""모둠구이대표 (25,000원)\n한우곱창대표 (26,000원)\n한우대창대표 (26,000원)\n[한정판매] 수제마늘곱창대표 (28,000원)"""
강남역 음식집,진구곱창,"곱창,막창,양",서울 서초구 서초대로75길 37 1층 진구곱창,서초동 1308-23,06612,4.41,37.48818,127.01751,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20240710_105%2F1720619741311FXvrW_JPEG%2F4OR1K4Hv8i_03.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231207_25%2F170194599238749paF_JPEG%2F0B2E2647-DE11-4AE7-8E0F-7F6B75E8070C.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20240703_116%2F1719999364239EdRKO_JPEG%2FKakaoTalk_20240703_182556577_03.jpg""]","{""일"": [""12:30 - 02:00""], ""월"": [""11:00 - 02:00""], ""화"": [""11:00 - 02:00""], ""수"": [""11:00 - 02:00""], ""목"": [""11:00 - 02:00""], ""금"": [""11:00 - 03:00""], ""토"": [""11:00 - 03:00"", ""접기""]}","""된장술밥N (9,000원)\n미나리 한우곱창모둠대표 (19,000원)\n미나리 차돌곱창전골대표 (35,000원)\n미나리 한우곱창모둠대표 (19,000원)"""
강남역 음식집,조양관한정식,한정식,서울 서초구 서초대로74길 29 지하1층 조양관 한정식,서초동 1327-29,06621,4.41,37.48818,127.01751,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230703_269%2F1688357425076FbBtk_JPEG%2F1688198817706.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230703_135%2F1688357424721OGwL0_JPEG%2F1688198817383.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230703_272%2F1688357424758qbBw3_JPEG%2F1688198817441.jpg""]","{""일"": [""12:30 - 02:00""], ""월"": [""11:00 - 02:00""], ""화"": [""11:00 - 02:00""], ""수"": [""11:00 - 02:00""], ""목"": [""11:00 - 02:00""], ""금"": [""11:00 - 03:00""], ""토"": [""11:00 - 03:00"", ""접기""]}","""코스)관 (90,000)\n코스)양 (69,000)\n점심상 창 (38,000)\n「포장/배달」품격한정식도시락 (30,000)"""
강남역 음식집,단정 강남점,한식,서울 강남구 강남대로 358 2층 204호,역삼동 826-14,06241,4.41,37.49988,127.03856,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240820_9%2F1724150610680TVNlu_PNG%2F%25BA%25B8%25C1%25A4IMG_1191.PNG"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240820_121%2F172415061094853XdF_PNG%2F%25BA%25B8%25C1%25A4IMG_1192.PNG"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240820_255%2F1724150610981IWmzM_PNG%2F%25BA%25B8%25C1%25A4IMG_1199.PNG""]","{""일"": [""정기휴무 (매주 일요일)""], ""월"": [""11:00 - 21:00"", ""15:30 - 17:00 브레이크타임""], ""화"": [""11:00 - 21:00"", ""15:30 - 17:00 브레이크타임""], ""수"": [""11:00 - 21:00"", ""15:30 - 17:00 브레이크타임""], ""목"": [""11:00 - 21:00"", ""15:30 - 17:00 브레이크타임""], ""금"": [""11:00 - 21:00"", ""15:30 - 17:00 브레이크타임""], ""토"": [""11:00 - 21:00"", ""15:30 - 17:00 브레이크타임"", ""접기""]}","""소고기 스테이크 솥밥 (18,000)\n연어 스테이크 솥밥 (18,000)\n직화제육 솥밥 (15,000)\n목살 스테이크 솥밥 (15,000)"""
강남역 음식집,담원순대 강남직영점,"순대,순댓국",서울 강남구 테헤란로4길 34 1층 101호,역삼동 826-30,06241,4.75,37.49988,127.03856,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240531_287%2F1717120493396KRFuA_JPEG%2FIMG_9121.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240531_232%2F1717120568907L6qHT_JPEG%2FIMG_9045.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240531_117%2F1717120553770VFy6p_JPEG%2FIMG_9007.jpg""]","{""일"": [""정기휴무 (매주 일요일)""], ""월"": [""11:00 - 21:00"", ""15:30 - 17:00 브레이크타임""], ""화"": [""11:00 - 21:00"", ""15:30 - 17:00 브레이크타임""], ""수"": [""11:00 - 21:00"", ""15:30 - 17:00 브레이크타임""], ""목"": [""11:00 - 21:00"", ""15:30 - 17:00 브레이크타임""], ""금"": [""11:00 - 21:00"", ""15:30 - 17:00 브레이크타임""], ""토"": [""11:00 - 21:00"", ""15:30 - 17:00 브레이크타임"", ""접기""]}","""순대국 (10,000)\n뼈해장국 (10,000)\n모듬수육(소) (20,000)\n감자탕(소) (27,000)"""
강남역 음식집,1992 덮밥&짜글이 강남본점,한식,서울 강남구 강남대로84길 6 1층 1992덮밥&짜글이,역삼동 826-3,06241,4.75,37.49988,127.03856,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20240630_93%2F1719706561201wKo6L_JPEG%2Fh2V0jwZ4ER_03.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230517_56%2F1684250267880KUzzY_PNG%2F1684250243561.png"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240318_220%2F1710723623865GhfC2_PNG%2F%25B5%25A4%25B9%25E4%25B4%25EB%25C7%25A5%25B8%25F0%25C0%25BD%25C4%25C6.png""]","{""일"": [""정기휴무 (매주 일요일)""], ""월"": [""11:00 - 21:00"", ""15:30 - 17:00 브레이크타임""], ""화"": [""11:00 - 21:00"", ""15:30 - 17:00 브레이크타임""], ""수"": [""11:00 - 21:00"", ""15:30 - 17:00 브레이크타임""], ""목"": [""11:00 - 21:00"", ""15:30 - 17:00 브레이크타임""], ""금"": [""11:00 - 21:00"", ""15:30 - 17:00 브레이크타임""], ""토"": [""11:00 - 21:00"", ""15:30 - 17:00 브레이크타임"", ""접기""]}","""듬뿍짜글이 (12,500)\n전주비빔밥 (12,500)\n전라도식 양념돼지덮밥 (12,500)\n전라도식 육회덮밥 (12,500)"""
강남역 음식집,농민백암순대,"순대,순댓국",서울 강남구 역삼로3길 20-4,역삼동 830-9,06243,4.51,37.49988,127.03856,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220823_198%2F1661219525050UCnxb_JPEG%2F0AA61948-38FC-4DF6-804E-8A12DD6E96A3.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2F20160308_9%2Fhappymetro1_1457398239065tmsU7_JPEG%2F20160218_174536.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2F20151222_87%2Fdiy8714_14507633650355tkoV_JPEG%2F%25B9%25E9%25BE%25CF%25BC%25F8%25B4%25EB66.jpg""]","{""일"": [""정기휴무 (매주 일요일)""], ""월"": [""11:00 - 21:00"", ""15:30 - 17:00 브레이크타임""], ""화"": [""11:00 - 21:00"", ""15:30 - 17:00 브레이크타임""], ""수"": [""11:00 - 21:00"", ""15:30 - 17:00 브레이크타임""], ""목"": [""11:00 - 21:00"", ""15:30 - 17:00 브레이크타임""], ""금"": [""11:00 - 21:00"", ""15:30 - 17:00 브레이크타임""], ""토"": [""11:00 - 21:00"", ""15:30 - 17:00 브레이크타임"", ""접기""]}","""오소리감투 (18,000)\n정식 (15,000)\n국밥 (10,000)\n술국 (19,000)"""
강남역 음식집,강남진해장,한식,서울 강남구 테헤란로5길 11,역삼동 819-4,06134,4.35,37.49988,127.03856,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F%2F20170728_76%2F1501228361184KPA4Q_JPEG%2F1501228250629.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F%2F20170728_210%2F1501228440813VnFQ7_JPEG%2F1501228354799.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODA1MTFfMjA4%2FMDAxNTI1OTY3OTA3MzAx.XPIliNlc2GYdxBhXsIIjjd4qjNauZ0YPFPywblnugeMg.qaA2KGtZsLokdRkx68pQrXUYvZA9KoozSi49vebuwGAg.JPEG.dduni_c%2FIMG_1701.JPG""]","{""일"": [""00:00 - 21:30""], ""월"": [""06:30 - 24:00""], ""화"": [""00:00 - 24:00""], ""수"": [""00:00 - 24:00""], ""목"": [""00:00 - 24:00""], ""금"": [""00:00 - 24:00""], ""토"": [""00:00 - 24:00"", ""접기""]}","""양선지해장국 (12,000)\n곱창전골 (65,000)\n양지내장탕 (15,000)\n사골곰탕 (12,000)"""
강남역 음식집,무월식탁,한식,서울 강남구 강남대로102길 23,역삼동 812-15,06123,4.29,37.49988,127.03856,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200320_22%2F1584703575525R2nXd_JPEG%2F%25C5%25A9%25B1%25E2%25BA%25AF%25C8%25AFKakaoTalk_20200311_182854445_01.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200320_156%2F15847035754082xmfM_JPEG%2F%25C5%25A9%25B1%25E2%25BA%25AF%25C8%25AF%25B0%25A3%25C0%25E5%25BB%25F5%25BF%25EC%25281%2529.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210614_199%2F16236535456700PRFz_JPEG%2FKakaoTalk_20210414_190742695_02.jpg""]","{""일"": [""00:00 - 21:30""], ""월"": [""06:30 - 24:00""], ""화"": [""00:00 - 24:00""], ""수"": [""00:00 - 24:00""], ""목"": [""00:00 - 24:00""], ""금"": [""00:00 - 24:00""], ""토"": [""00:00 - 24:00"", ""접기""]}","""무월식탁 세트메뉴 (40,500)\n한방바베큐보쌈 (13,800)\n간장새우덮밥 (13,800)\n한우육회 (9,900)"""
