category,storename,type,address,lot_address,postal_code,rating,latitude,longitude,images,hours,menu
신사역 음식점,심퍼티쿠시 신사점,양식,서울 강남구 강남대로154길 16,신사동 512-3,06035,0.0,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210722_266%2F1626963486679uxMsY_JPEG%2FpQdKtubrcbybrSudDCsG8XAX.JPG.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20240305_88%2F17096156916633UeVf_JPEG%2F%25C5%25A9%25B1%25E2%25BA%25AF%25C8%25AF%2528dot_kim%2529_%25BD%25C9%25C6%25DB%25C6%25BC%25C4%25ED%25BD%25C3_%25B0%25A1%25B7%25CE%25BC%25F6_%25B0%25F8%25B0%25A3_-1.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240115_113%2F1705309838653HpNv6_JPEG%2FIMG_7135.JPG""]","{""목"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""14:00, 21:00 라스트오더""], ""금"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""14:00, 21:00 라스트오더""], ""토"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""14:00, 21:00 라스트오더""], ""일"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""14:00, 21:00 라스트오더""], ""월"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""14:00, 21:00 라스트오더""], ""화"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""14:00, 21:00 라스트오더""], ""수"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""14:00, 21:00 라스트오더"", ""접기"", ""영업시간 수정 제안하기""]}","[""들기름 마요 알배추 샐러드 14500"", ""차돌 고사리 파스타 23500"", ""고추오일 명란크림 파스타 22000"", ""우대갈비 리조또 38000""]"
신사역 음식점,모던오뎅 신사점,일식당,서울 강남구 도산대로17길 10 1층 모던오뎅,신사동 561-8,06037,4.37,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20230907_183%2F1694051698447nCdGd_JPEG%2FKakaoTalk_20230906_144005712.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20230907_123%2F16940516988810ktPS_JPEG%2FKakaoTalk_20230906_145942812.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20230907_116%2F1694051699070u3IUk_JPEG%2FKakaoTalk_20230906_145955605.jpg""]","{""목"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""14:00, 21:00 라스트오더""], ""금"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""14:00, 21:00 라스트오더""], ""토"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""14:00, 21:00 라스트오더""], ""일"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""14:00, 21:00 라스트오더""], ""월"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""14:00, 21:00 라스트오더""], ""화"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""14:00, 21:00 라스트오더""], ""수"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""14:00, 21:00 라스트오더"", ""접기"", ""영업시간 수정 제안하기""]}","[""초당크림치즈콘 10000"", ""렌보샤 12000"", ""치쿠와텐우동 10000"", ""아보카도 스미소 9000""]"
신사역 음식점,오복꼬리곰탕,"곰탕,설렁탕",서울 서초구 강남대로97길 16 2층,잠원동 22-20,06526,4.31,37.518254400000004,127.01240284968915,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170413_118%2F1492066230342XBFTu_JPEG%2F6.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyNDA5MDVfMyAg%2FMDAxNzI1NDkzNDU2OTc2.y0_IigwqYyVWzlKHCv5s3LKiPehcKGag8_ECu0cYBVkg.dWIaE2suOoCOPNFbIr65QbhWCVB5MByyueOYnDvjJtkg.JPEG%2F20240902%25A3%25DF191439.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyNDA5MDVfNjQg%2FMDAxNzI1NDkzNDU3OTYw.tU4-pCcyH0ZZLYkIk4-jRsrMRdoxz44ZpQnKlYPY5JYg.aH54-p3NABk2RQyNlPJMnmvhzaBtOkm6N6tjVdUjBrog.JPEG%2F20240902%25A3%25DF192125.jpg""]","{""목"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""14:00, 21:00 라스트오더""], ""금"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""14:00, 21:00 라스트오더""], ""토"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""14:00, 21:00 라스트오더""], ""일"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""14:00, 21:00 라스트오더""], ""월"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""14:00, 21:00 라스트오더""], ""화"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""14:00, 21:00 라스트오더""], ""수"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""14:00, 21:00 라스트오더"", ""접기"", ""영업시간 수정 제안하기""]}","[""진곰탕 15000"", ""꼬리곰탕 27000"", ""우족탕 25000"", ""수육 40000""]"
신사역 음식점,후라토식당 신사점,일식당,서울 강남구 압구정로10길 43 지상 2층,신사동 534-17,06028,0.0,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20240805_57%2F1722837386898pyPhV_JPEG%2FIMG_3847.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231206_47%2F1701852163517YKNMq_JPEG%2FKakaoTalk_20231107_091258549.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240805_75%2F1722846305435DJB6j_JPEG%2FIMG_3611.jpeg""]","{""목"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""20:45 라스트오더""], ""금"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""20:45 라스트오더""], ""토"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""20:45 라스트오더""], ""일"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""20:45 라스트오더""], ""월"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""20:45 라스트오더""], ""화"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""20:45 라스트오더""], ""수"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""20:45 라스트오더"", ""접기"", ""영업시간 수정 제안하기""]}","[""규카츠 19000"", ""오므라이스 14000"", ""스테키 정식 19000"", ""스테끼 덮밥 19000""]"
신사역 음식점,쿠라우니,"카페,디저트",서울 강남구 강남대로156길 39 1층,신사동 517-31,06034,4.44,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20231212_222%2F1702374442344uyNzY_JPEG%2F7062843f-98d3-11ee-a8db-80615f0bce80_03.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230205_284%2F1675607716992viHBT_JPEG%2FIMG_20211116_121822_605.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230205_269%2F16756080969388sQAb_JPEG%2F1673514127313-8.jpg""]","{""목"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""20:45 라스트오더""], ""금"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""20:45 라스트오더""], ""토"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""20:45 라스트오더""], ""일"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""20:45 라스트오더""], ""월"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""20:45 라스트오더""], ""화"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""20:45 라스트오더""], ""수"": [""11:00 - 22:00"", ""15:00 - 17:00 브레이크타임"", ""20:45 라스트오더"", ""접기"", ""영업시간 수정 제안하기""]}","[""쿠라우니 8000"", ""아메리카노 5000"", ""카페라떼 6000"", ""마리아쥬 홍차 8000""]"
신사역 음식점,야키니쿠 규,소고기구이,서울 강남구 강남대로 640,신사동 503-1,06034,4.63,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180110_116%2F1515555962561qo4Qw_JPEG%2FHOO_7382.JPG"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180110_56%2F1515556001624WjI28_JPEG%2FHOO_7362.JPG"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180110_221%2F1515555741156HCKaC_JPEG%2F___________20171115___%25AB%25E1_%25A9%25E1_VML_001.jpg""]","{""목"": [""11:00 - 04:00"", ""14:30 - 17:00 브레이크타임"", ""03:30 라스트오더""], ""금"": [""11:00 - 04:00"", ""14:30 - 17:00 브레이크타임"", ""03:30 라스트오더""], ""토"": [""17:00 - 22:00"", ""21:30 라스트오더""], ""일"": [""정기휴무 (매주 일요일)""], ""월"": [""11:00 - 04:00"", ""14:30 - 17:00 브레이크타임"", ""03:30 라스트오더""], ""화"": [""11:00 - 04:00"", ""14:30 - 17:00 브레이크타임"", ""03:30 라스트오더""], ""수"": [""11:00 - 04:00"", ""14:30 - 17:00 브레이크타임"", ""03:30 라스트오더"", ""접기"", ""영업시간 수정 제안하기""]}","[""특상 우설 42000"", ""와규 진갈비 43000"", ""호주산 안심 31000"", ""와규 안창살 33000""]"
신사역 음식점,쮸즈,"딤섬,중식만두",서울 강남구 도산대로17길 13,신사동 540-4,06036,4.38,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_73%2F1441110006820xDlk9_JPEG%2F156370526675934_0.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_200%2F1441110007050lTNfl_JPEG%2F156370526675934_1.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_162%2F14411100073159fBEq_JPEG%2F156370526675934_2.jpeg""]","{""목"": [""11:00 - 04:00"", ""14:30 - 17:00 브레이크타임"", ""03:30 라스트오더""], ""금"": [""11:00 - 04:00"", ""14:30 - 17:00 브레이크타임"", ""03:30 라스트오더""], ""토"": [""17:00 - 22:00"", ""21:30 라스트오더""], ""일"": [""정기휴무 (매주 일요일)""], ""월"": [""11:00 - 04:00"", ""14:30 - 17:00 브레이크타임"", ""03:30 라스트오더""], ""화"": [""11:00 - 04:00"", ""14:30 - 17:00 브레이크타임"", ""03:30 라스트오더""], ""수"": [""11:00 - 04:00"", ""14:30 - 17:00 브레이크타임"", ""03:30 라스트오더"", ""접기"", ""영업시간 수정 제안하기""]}","[""소룡포 4000"", ""딴딴면 10000"", ""우육면 10000"", ""돼지고기완탕면 10000""]"
신사역 음식점,남영동양문 가로수길직영점,"육류,고기요리",서울 강남구 압구정로4길 13-17 1층,신사동 525-24,06028,0.0,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240925_43%2F1727246876804kDTGS_PNG%2F%25B0%25ED%25BE%25BE%25B3%25D7%25C7%25AA%25B5%25E5_%25B4%25EB%25C7%25A5%25BB%25E7%25C1%25F8_%25C3%25D6%25C1%25BE_%25C7%25C8%25BD%25BA%25BE%25C8.png"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240724_100%2F17218058134247iTbq_JPEG%2F%25BE%25E7%25B9%25AE_%25B4%25EB%25C7%25A5%25BB%25E7%25C1%25F8_1.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240724_147%2F1721805810599zp7Y5_JPEG%2F%25BE%25E7%25B9%25AE_%25B4%25EB%25C7%25A5%25BB%25E7%25C1%25F8_2.jpg""]","{""목"": [""11:00 - 23:00"", ""22:00 라스트오더""], ""금"": [""11:00 - 23:00"", ""22:00 라스트오더""], ""토"": [""11:00 - 23:00"", ""22:00 라스트오더""], ""일"": [""11:00 - 23:00"", ""22:00 라스트오더""], ""월"": [""11:00 - 23:00"", ""22:00 라스트오더""], ""화"": [""11:00 - 23:00"", ""22:00 라스트오더""], ""수"": [""11:00 - 23:00"", ""22:00 라스트오더"", ""접기"", ""영업시간 수정 제안하기""]}","[""이게 기본상이라구 59000"", ""생소갈비 한판 500g 22000"", ""생소갈비 1인분 180g 49900"", ""의령 마늘 즉석 양념소갈비 49900""]"
신사역 음식점,원조마산할매아구찜,"아귀찜,해물찜",서울 서초구 강남대로99길 10,잠원동 20-8,06526,0.0,37.518254400000004,127.01240284968915,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210822_207%2F1629625447905Fe9PR_JPEG%2FhAhsFhUJrLpeOP2eUV5F7HC_.jpeg.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230313_211%2F1678709383500qUCIX_JPEG%2F20150510_130200.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230125_86%2F1674644199983mlik9_PNG%2F%25B8%25DE%25B4%25BA%25C6%25C71.png""]","{""목"": [""11:00 - 23:00"", ""22:00 라스트오더""], ""금"": [""11:00 - 23:00"", ""22:00 라스트오더""], ""토"": [""11:00 - 23:00"", ""22:00 라스트오더""], ""일"": [""11:00 - 23:00"", ""22:00 라스트오더""], ""월"": [""11:00 - 23:00"", ""22:00 라스트오더""], ""화"": [""11:00 - 23:00"", ""22:00 라스트오더""], ""수"": [""11:00 - 23:00"", ""22:00 라스트오더"", ""접기"", ""영업시간 수정 제안하기""]}","[""간장게장대표 43000원"", ""낙지볶음매운맛1단계대표 45000원"", ""게알백반대표 30000원"", ""생물아구찜매운맛1단계대표 59000원""]"
신사역 음식점,더 리버사이드 호텔 뷔페 더가든키친,뷔페,서울 서초구 강남대로107길 6 1층,잠원동 6-1,06524,4.38,37.518254400000004,127.01240284968915,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210428_244%2F1619582200598CMRuU_JPEG%2F%25B4%25F5%25B0%25A1%25B5%25E7%25C5%25B0%25C4%25A3_%25B8%25AE%25B8%25F0%25B5%25A8%25B8%25B5.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240923_49%2F1727073237807mmO7o_JPEG%2Fsns.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230202_145%2F1675311924428fDYdt_JPEG%2F%25B9%25AB%25C1%25A6-241.jpg""]","{""목"": [""11:00 - 23:00"", ""22:00 라스트오더""], ""금"": [""11:00 - 23:00"", ""22:00 라스트오더""], ""토"": [""11:00 - 23:00"", ""22:00 라스트오더""], ""일"": [""11:00 - 23:00"", ""22:00 라스트오더""], ""월"": [""11:00 - 23:00"", ""22:00 라스트오더""], ""화"": [""11:00 - 23:00"", ""22:00 라스트오더""], ""수"": [""11:00 - 23:00"", ""22:00 라스트오더"", ""접기"", ""영업시간 수정 제안하기""]}","[""12월 주중 런치 75000"", ""12월 주중 디너주말 99000"", ""12월 24일 디너 및 25일 120000"", ""주중점심 66000""]"
신사역 음식점,수목금토 카페,"카페,디저트",서울 강남구 강남대로136길 63 수목금토 1층,논현동 25-6,06042,4.55,37.4031099,126.7261793,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171212_187%2F1513062837109nO7ys_JPEG%2FCZ8gcHURlzUpevHepaMe4-pD.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171212_58%2F1513062865525nX0iz_JPEG%2F5G79k19oETnuyKhiu4Wk8qmj.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171212_55%2F1513062846042Brzr2_JPEG%2F4I5iLipptMn1CzPHj_Nsl5KI.jpg""]","{""목"": [""09:00 - 19:00""], ""금"": [""09:00 - 21:30""], ""토"": [""09:00 - 21:30""], ""일"": [""09:00 - 21:30""], ""월"": [""09:00 - 19:00""], ""화"": [""09:00 - 19:00""], ""수"": [""09:00 - 19:00"", ""- 금,토,일은 라스트오더 9PM 입니다"", ""접기"", ""영업시간 수정 제안하기""]}",[]
신사역 음식점,Lu307 이자카야,이자카야,서울 강남구 압구정로10길 30-7 1층,신사동 524-21,06028,4.83,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220524_298%2F1653351267165yJxca_JPEG%2F%25BE%25DF%25C5%25B0%25C5%25E4%25B8%25AE.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220524_228%2F1653351277819aaS4z_PNG%2F%25A4%25A4%25A4%25B7%25A4%25B7%25A4%25B1%25A4%25B1.png"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230913_138%2F16946045031713fy1d_JPEG%2FIMG_5678.jpeg""]","{""목"": [""17:30 - 24:00""], ""금"": [""17:00 - 01:00""], ""토"": [""17:00 - 01:00""], ""일"": [""17:00 - 24:00""], ""월"": [""17:30 - 24:00""], ""화"": [""17:30 - 24:00""], ""수"": [""17:30 - 24:00"", ""접기"", ""영업시간 수정 제안하기""]}","[""야키토리 꼬치 7종 24500"", ""창코나베 35000"", ""우니 단새우 플래터 43000"", ""사시미스타터 19000""]"
신사역 음식점,스와니예,양식,서울 강남구 강남대로 652 신사스퀘어 2층,신사동 504-11,06027,0.0,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231203_86%2F1701585627407vghaC_JPEG%2Fsoign_x_GIA_189.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231203_7%2F1701585676389B1Eb8_JPEG%2F%25BE%25EE%25B9%25C2%25C1%25EE1%252C2%252C3_001.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231203_50%2F1701585675674MtTsL_JPEG%2F%25BE%25C6%25BD%25BA%25C6%25C4%25B6%25F3%25B0%25C5%25BD%25BA_006.jpg""]","{""목"": [""17:30 - 24:00""], ""금"": [""17:00 - 01:00""], ""토"": [""17:00 - 01:00""], ""일"": [""17:00 - 24:00""], ""월"": [""17:30 - 24:00""], ""화"": [""17:30 - 24:00""], ""수"": [""17:30 - 24:00"", ""접기"", ""영업시간 수정 제안하기""]}","[""런치 코스 210000"", ""디너 코스 320000""]"
신사역 음식점,램브라튼,"육류,고기요리",서울 강남구 압구정로10길 30-10 지상1층 램브라튼,신사동 524-28,06028,4.73,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240104_115%2F1704345136326PyrAW_JPEG%2F%25B7%25A5%25BA%25EA%25B6%25F3%25C6%25B0_%25281%2529-2.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240104_17%2F1704335641340PNt5g_JPEG%2FIMG_9880.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240105_104%2F1704436022334AXHKX_JPEG%2FKakaoTalk_20240105_145328790.jpg""]","{""목"": [""17:30 - 22:30""], ""금"": [""17:30 - 22:30""], ""토"": [""17:30 - 22:30""], ""일"": [""17:30 - 22:30""], ""월"": [""17:30 - 22:30""], ""화"": [""17:30 - 22:30""], ""수"": [""17:30 - 22:30"", ""- 영업장 상황에 따라 조기 마감이 될 수 있습니다."", ""접기"", ""영업시간 수정 제안하기""]}","[""프렌치 랙 34900"", ""양고기 퀘사디아 18000"", ""양등심 28900"", ""양갈비 31900""]"
신사역 음식점,송쉐프 신사본점,중식당,서울 강남구 도산대로1길 40,신사동 507-11,06027,4.38,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210703_92%2F1625299951143nfsvi_JPEG%2FO3666GRg00Mvuz1w9OXQgX7n.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210703_251%2F1625299958106z7FfW_JPEG%2FwI_r5rFAYch_5gkTyaL2KkoO.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220812_160%2F1660275470772l0f09_JPEG%2F20220812_112518.jpg""]","{""목"": [""11:00 - 21:30""], ""금"": [""11:00 - 21:30""], ""토"": [""11:00 - 21:30""], ""일"": [""11:00 - 21:30""], ""월"": [""11:00 - 21:30""], ""화"": [""11:00 - 21:30""], ""수"": [""11:00 - 21:30"", ""접기"", ""영업시간 수정 제안하기""]}","[""난자완스 48000"", ""게살볶음 75000"", ""옛날볶음밥프라이 10000"", ""옛날짬뽕밥 11000""]"
신사역 음식점,핫쵸,일식당,서울 강남구 도산대로15길 32-10 지하1층,신사동 544-5,06033,4.46,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20240514_244%2F1715652074759U7t1M_JPEG%2F3qGiyKoWaF_03.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230411_232%2F1681199646890XDc9D_JPEG%2F_%25B9%25EC1024_1.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210806_284%2F1628229742172CIUYI_JPEG%2F7hZ70i0z5ffgb8FbPdXtGHP1.jpg""]","{""목"": [""11:30 - 22:00"", ""15:30 - 17:00 브레이크타임"", ""14:30, 21:00 라스트오더""], ""금"": [""11:30 - 22:00"", ""15:30 - 17:00 브레이크타임"", ""14:30, 21:00 라스트오더""], ""토"": [""11:30 - 22:00"", ""15:30 - 17:00 브레이크타임"", ""14:30, 21:00 라스트오더""], ""일"": [""11:30 - 22:00"", ""15:30 - 17:00 브레이크타임"", ""14:30, 21:00 라스트오더""], ""월"": [""11:30 - 22:00"", ""15:30 - 17:00 브레이크타임"", ""14:30, 21:00 라스트오더""], ""화"": [""11:30 - 22:00"", ""15:30 - 17:00 브레이크타임"", ""14:30, 21:00 라스트오더""], ""수"": [""11:30 - 22:00"", ""15:30 - 17:00 브레이크타임"", ""14:30, 21:00 라스트오더"", ""접기"", ""영업시간 수정 제안하기""]}","[""핫쵸 히로시마 오코노미야끼인기대표 16000원"", ""핫쵸 히로시마 오코노미야끼인기대표 16000원"", ""소유간장 야끼소바대표 14000원"", ""명란 크림 돈페야끼대표 15000원""]"
신사역 음식점,마일스톤 커피,카페,서울 강남구 논현로159길 49,신사동 554-4,06033,4.63,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200604_8%2F15912405422364IGU7_JPEG%2FyNl1tP7ql63NU4QaM5gu-P7e.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190220_228%2F1550635655819bgdf1_JPEG%2FnqiXYt3Dr4cyr-tE0CYOvCi0.JPG.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180129_142%2F1517211621731wLSmN_JPEG%2F0IKS6NKGiwzBEkQOhfSnlEav.jpeg.jpg""]","{""목"": [""11:30 - 22:00"", ""15:30 - 17:00 브레이크타임"", ""14:30, 21:00 라스트오더""], ""금"": [""11:30 - 22:00"", ""15:30 - 17:00 브레이크타임"", ""14:30, 21:00 라스트오더""], ""토"": [""11:30 - 22:00"", ""15:30 - 17:00 브레이크타임"", ""14:30, 21:00 라스트오더""], ""일"": [""11:30 - 22:00"", ""15:30 - 17:00 브레이크타임"", ""14:30, 21:00 라스트오더""], ""월"": [""11:30 - 22:00"", ""15:30 - 17:00 브레이크타임"", ""14:30, 21:00 라스트오더""], ""화"": [""11:30 - 22:00"", ""15:30 - 17:00 브레이크타임"", ""14:30, 21:00 라스트오더""], ""수"": [""11:30 - 22:00"", ""15:30 - 17:00 브레이크타임"", ""14:30, 21:00 라스트오더"", ""접기"", ""영업시간 수정 제안하기""]}","[""플랫화이트 5500"", ""수제마스카포네티라미수 7000"", ""아몬드라떼 6000"", ""호주카푸치노 5800""]"
